# Phase 4 raw batch samples. batch-normalized ns/update = elapsed_ns / batch_operations (a batch average, NOT a directly
# measured single-update latency). batch_operations is the ACTUAL op count of the batch: batch_size for every row except
# the final row when updates % batch_size is nonzero (a partial batch, which is EXCLUDED from every distribution
# metric in the summary).
# impl=flat wl=C levels=1000000 updates=10000000 batch_size=512 seed=407715774446 partial_rows=1
sample_index,batch_operations,elapsed_ns,normalized_ns_per_update
634,512,3208,6.265625
635,512,3042,5.941406
636,512,3125,6.103516
637,512,3042,5.941406
638,512,3166,6.183594
639,512,3042,5.941406
640,512,3458,6.753906
641,512,3083,6.021484
642,512,3250,6.347656
643,512,3125,6.103516
644,512,3042,5.941406
645,512,3000,5.859375
646,512,3125,6.103516
647,512,3167,6.185547
648,512,3042,5.941406
649,512,3084,6.023438
650,512,2958,5.777344
651,512,3083,6.021484
652,512,3000,5.859375
653,512,3167,6.185547
654,512,3125,6.103516
655,512,3083,6.021484
656,512,3083,6.021484
657,512,3167,6.185547
658,512,3000,5.859375
659,512,3083,6.021484
660,512,3083,6.021484
661,512,3209,6.267578
662,512,3000,5.859375
663,512,2958,5.777344
664,512,3083,6.021484
665,512,3084,6.023438
666,512,3000,5.859375
667,512,3041,5.939453
668,512,3042,5.941406
669,512,3125,6.103516
670,512,2958,5.777344
671,512,3083,6.021484
672,512,3042,5.941406
673,512,3042,5.941406
674,512,3125,6.103516
675,512,3083,6.021484
676,512,3000,5.859375
677,512,3042,5.941406
678,512,3041,5.939453
679,512,3167,6.185547
680,512,2917,5.697266
681,512,3084,6.023438
682,512,3084,6.023438
683,512,3083,6.021484
684,512,3083,6.021484
685,512,3083,6.021484
686,512,3042,5.941406
687,512,3041,5.939453
688,512,3042,5.941406
689,512,3042,5.941406
690,512,3041,5.939453
691,512,2958,5.777344
692,512,3084,6.023438
693,512,3083,6.021484
694,512,3000,5.859375
695,512,3125,6.103516
696,512,3084,6.023438
697,512,3041,5.939453
698,512,3125,6.103516
699,512,3084,6.023438
700,512,3000,5.859375
701,512,3125,6.103516
702,512,3041,5.939453
703,512,3084,6.023438
704,512,3125,6.103516
705,512,2958,5.777344
706,512,3167,6.185547
707,512,2916,5.695312
708,512,3000,5.859375
709,512,3083,6.021484
710,512,3042,5.941406
711,512,3000,5.859375
712,512,3167,6.185547
713,512,3042,5.941406
714,512,3041,5.939453
715,512,3042,5.941406
716,512,3125,6.103516
717,512,3042,5.941406
718,512,2958,5.777344
719,512,3042,5.941406
720,512,3166,6.183594
721,512,3125,6.103516
722,512,3083,6.021484
723,512,3042,5.941406
724,512,3000,5.859375
725,512,3083,6.021484
726,512,3083,6.021484
727,512,2917,5.697266
728,512,3084,6.023438
729,512,3250,6.347656
730,512,3166,6.183594
731,512,2958,5.777344
732,512,3042,5.941406
733,512,3000,5.859375
734,512,3000,5.859375
735,512,3000,5.859375
736,512,3166,6.183594
737,512,3042,5.941406
738,512,3000,5.859375
739,512,3125,6.103516
740,512,3125,6.103516
741,512,3250,6.347656
742,512,3042,5.941406
743,512,3042,5.941406
744,512,3042,5.941406
745,512,3000,5.859375
746,512,3042,5.941406
747,512,3083,6.021484
748,512,2959,5.779297
749,512,3208,6.265625
750,512,3125,6.103516
751,512,3125,6.103516
752,512,3125,6.103516
753,512,3083,6.021484
754,512,3083,6.021484
755,512,3000,5.859375
756,512,3125,6.103516
757,512,3042,5.941406
758,512,3041,5.939453
759,512,2958,5.777344
760,512,3167,6.185547
761,512,3083,6.021484
762,512,3125,6.103516
763,512,3125,6.103516
764,512,3083,6.021484
765,512,3083,6.021484
766,512,3041,5.939453
767,512,3084,6.023438
768,512,3041,5.939453
769,512,3083,6.021484
770,512,3000,5.859375
771,512,3000,5.859375
772,512,3000,5.859375
773,512,3125,6.103516
774,512,3125,6.103516
775,512,3292,6.429688
776,512,2958,5.777344
777,512,3250,6.347656
778,512,3000,5.859375
779,512,3083,6.021484
780,512,3042,5.941406
781,512,3084,6.023438
782,512,3125,6.103516
783,512,3000,5.859375
784,512,3042,5.941406
785,512,3167,6.185547
786,512,3000,5.859375
787,512,3167,6.185547
788,512,3083,6.021484
789,512,3125,6.103516
790,512,3209,6.267578
791,512,3041,5.939453
792,512,3042,5.941406
793,512,3083,6.021484
794,512,2959,5.779297
795,512,3000,5.859375
796,512,3208,6.265625
797,512,3167,6.185547
798,512,3166,6.183594
799,512,3084,6.023438
800,512,3083,6.021484
801,512,3042,5.941406
802,512,3125,6.103516
803,512,3166,6.183594
804,512,3083,6.021484
805,512,3167,6.185547
806,512,3083,6.021484
807,512,3083,6.021484
808,512,2958,5.777344
809,512,3125,6.103516
810,512,3042,5.941406
811,512,3041,5.939453
812,512,3084,6.023438
813,512,3166,6.183594
814,512,3042,5.941406
815,512,2958,5.777344
816,512,3041,5.939453
817,512,3084,6.023438
818,512,3125,6.103516
819,512,3125,6.103516
820,512,3000,5.859375
821,512,3083,6.021484
822,512,3083,6.021484
823,512,3042,5.941406
824,512,2958,5.777344
825,512,3000,5.859375
826,512,3041,5.939453
827,512,3084,6.023438
828,512,2958,5.777344
829,512,3083,6.021484
830,512,3166,6.183594
831,512,3125,6.103516
832,512,3083,6.021484
833,512,3167,6.185547
834,512,2959,5.779297
835,512,2959,5.779297
836,512,3208,6.265625
837,512,3000,5.859375
838,512,3042,5.941406
839,512,3041,5.939453
840,512,3125,6.103516
841,512,3000,5.859375
842,512,3000,5.859375
843,512,3125,6.103516
844,512,3042,5.941406
845,512,3083,6.021484
846,512,3000,5.859375
847,512,3083,6.021484
848,512,3167,6.185547
849,512,3000,5.859375
850,512,3084,6.023438
851,512,3208,6.265625
852,512,3083,6.021484
853,512,3042,5.941406
854,512,3041,5.939453
855,512,3042,5.941406
856,512,3250,6.347656
857,512,3125,6.103516
858,512,3041,5.939453
859,512,3125,6.103516
860,512,3042,5.941406
861,512,3000,5.859375
862,512,3041,5.939453
863,512,3167,6.185547
864,512,3125,6.103516
865,512,3084,6.023438
866,512,3125,6.103516
867,512,3083,6.021484
868,512,3041,5.939453
869,512,2958,5.777344
870,512,3042,5.941406
871,512,3083,6.021484
872,512,3000,5.859375
873,512,3041,5.939453
874,512,3042,5.941406
875,512,3125,6.103516
876,512,3167,6.185547
877,512,3041,5.939453
878,512,3042,5.941406
879,512,2959,5.779297
880,512,3166,6.183594
881,512,3125,6.103516
882,512,2958,5.777344
883,512,2958,5.777344
884,512,3000,5.859375
885,512,3125,6.103516
886,512,2958,5.777344
887,512,3083,6.021484
888,512,3042,5.941406
889,512,3042,5.941406
890,512,3041,5.939453
891,512,3167,6.185547
892,512,3083,6.021484
893,512,3167,6.185547
894,512,3125,6.103516
895,512,3125,6.103516
896,512,3417,6.673828
897,512,3125,6.103516
898,512,3167,6.185547
899,512,3083,6.021484
900,512,3083,6.021484
901,512,3000,5.859375
902,512,3041,5.939453
903,512,3125,6.103516
904,512,3000,5.859375
905,512,3042,5.941406
906,512,3125,6.103516
907,512,3000,5.859375
908,512,3000,5.859375
909,512,3000,5.859375
910,512,3125,6.103516
911,512,3167,6.185547
912,512,3041,5.939453
913,512,2958,5.777344
914,512,3042,5.941406
915,512,3083,6.021484
916,512,2958,5.777344
917,512,3042,5.941406
918,512,2916,5.695312
919,512,3167,6.185547
920,512,2958,5.777344
921,512,3167,6.185547
922,512,3125,6.103516
923,512,3000,5.859375
924,512,3000,5.859375
925,512,3042,5.941406
926,512,3166,6.183594
927,512,2958,5.777344
928,512,3084,6.023438
929,512,3125,6.103516
930,512,3208,6.265625
931,512,3041,5.939453
932,512,3125,6.103516
933,512,3042,5.941406
934,512,3041,5.939453
935,512,3042,5.941406
936,512,3208,6.265625
937,512,3167,6.185547
938,512,2958,5.777344
939,512,2958,5.777344
940,512,3208,6.265625
941,512,3041,5.939453
942,512,3125,6.103516
943,512,3084,6.023438
944,512,3125,6.103516
945,512,3084,6.023438
946,512,3083,6.021484
947,512,2958,5.777344
948,512,2917,5.697266
949,512,3250,6.347656
950,512,3041,5.939453
951,512,3000,5.859375
952,512,3083,6.021484
953,512,3167,6.185547
954,512,3000,5.859375
955,512,3000,5.859375
956,512,3042,5.941406
957,512,3042,5.941406
958,512,3083,6.021484
959,512,3042,5.941406
960,512,3083,6.021484
961,512,3083,6.021484
962,512,3125,6.103516
963,512,3125,6.103516
964,512,3083,6.021484
965,512,3041,5.939453
966,512,2958,5.777344
967,512,3000,5.859375
968,512,2958,5.777344
969,512,3083,6.021484
970,512,2917,5.697266
971,512,2959,5.779297
972,512,3083,6.021484
973,512,3125,6.103516
974,512,2958,5.777344
975,512,3084,6.023438
976,512,3125,6.103516
977,512,3167,6.185547
978,512,3125,6.103516
979,512,3083,6.021484
980,512,3000,5.859375
981,512,3083,6.021484
982,512,3125,6.103516
983,512,3041,5.939453
984,512,3042,5.941406
985,512,3000,5.859375
986,512,3000,5.859375
987,512,3041,5.939453
988,512,3042,5.941406
