# Phase 4 raw batch samples. batch-normalized ns/update = elapsed_ns / batch_operations (a batch average, NOT a directly
# measured single-update latency). batch_operations is the ACTUAL op count of the batch: batch_size for every row except
# the final row when updates % batch_size is nonzero (a partial batch, which is EXCLUDED from the percentile
# distribution in the summary).
# impl=map wl=C levels=1000000 updates=10000000 batch_size=512 seed=407715774446 partial_rows=1
sample_index,batch_operations,elapsed_ns,normalized_ns_per_update
886,512,33333,65.103516
887,512,32792,64.046875
888,512,34125,66.650391
889,512,33791,65.998047
890,512,34584,67.546875
891,512,34833,68.033203
892,512,35208,68.765625
893,512,33542,65.511719
894,512,33917,66.244141
895,512,34625,67.626953
896,512,34375,67.138672
897,512,31917,62.337891
898,512,34167,66.732422
899,512,34375,67.138672
900,512,34583,67.544922
901,512,35167,68.685547
902,512,31875,62.255859
903,512,32833,64.126953
904,512,35583,69.498047
905,512,33042,64.535156
906,512,33291,65.021484
907,512,34125,66.650391
908,512,32417,63.314453
909,512,35291,68.927734
910,512,35042,68.441406
911,512,33916,66.242188
912,512,33709,65.837891
913,512,33834,66.082031
914,512,35375,69.091797
915,512,37666,73.566406
916,512,41542,81.136719
917,512,32083,62.662109
918,512,35292,68.929688
919,512,35042,68.441406
920,512,34125,66.650391
921,512,35000,68.359375
922,512,33291,65.021484
923,512,39292,76.742188
924,512,34292,66.976562
925,512,38541,75.275391
926,512,34542,67.464844
927,512,34792,67.953125
928,512,33125,64.697266
929,512,34042,66.488281
930,512,34000,66.406250
931,512,44542,86.996094
932,512,39041,76.251953
933,512,35500,69.335938
934,512,37375,72.998047
935,512,37083,72.427734
936,512,35916,70.148438
937,512,39417,76.986328
938,512,48917,95.541016
939,512,34625,67.626953
940,512,35750,69.824219
941,512,35916,70.148438
942,512,35209,68.767578
943,512,35209,68.767578
944,512,33458,65.347656
945,512,32667,63.802734
946,512,33209,64.861328
947,512,33834,66.082031
948,512,33334,65.105469
949,512,33416,65.265625
950,512,36667,71.615234
951,512,33667,65.755859
952,512,35750,69.824219
953,512,36583,71.451172
954,512,37375,72.998047
955,512,33708,65.835938
956,512,32750,63.964844
957,512,35584,69.500000
958,512,35750,69.824219
959,512,34166,66.730469
960,512,33125,64.697266
961,512,33959,66.326172
962,512,34333,67.056641
963,512,34125,66.650391
964,512,32958,64.371094
965,512,34500,67.382812
966,512,32542,63.558594
967,512,34042,66.488281
968,512,36000,70.312500
969,512,34208,66.812500
970,512,32833,64.126953
971,512,35708,69.742188
