# Phase 4 raw batch samples. batch-normalized ns/update = elapsed_ns / batch_operations (a batch average, NOT a directly
# measured single-update latency). batch_operations is the ACTUAL op count of the batch: batch_size for every row except
# the final row when updates % batch_size is nonzero (a partial batch, which is EXCLUDED from the percentile
# distribution in the summary).
# impl=map wl=A levels=1000000 updates=10000000 batch_size=512 seed=407715774446 partial_rows=1
sample_index,batch_operations,elapsed_ns,normalized_ns_per_update
849,512,132375,258.544922
850,512,133417,260.580078
851,512,135958,265.542969
852,512,145292,283.773438
853,512,132416,258.625000
854,512,137875,269.287109
855,512,130458,254.800781
856,512,131000,255.859375
857,512,127375,248.779297
858,512,123333,240.884766
859,512,134875,263.427734
860,512,120042,234.457031
861,512,129625,253.173828
862,512,124792,243.734375
863,512,121458,237.222656
864,512,117541,229.572266
865,512,121209,236.736328
866,512,127250,248.535156
867,512,127041,248.126953
868,512,114375,223.388672
869,512,119250,232.910156
870,512,116542,227.621094
871,512,117083,228.677734
872,512,117917,230.306641
873,512,117958,230.386719
874,512,122333,238.931641
875,512,117750,229.980469
876,512,116042,226.644531
877,512,120291,234.943359
878,512,119750,233.886719
879,512,114500,223.632812
880,512,120500,235.351562
881,512,115125,224.853516
882,512,116833,228.189453
883,512,112792,220.296875
884,512,118209,230.876953
885,512,119541,233.478516
886,512,116250,227.050781
887,512,114000,222.656250
888,512,110459,215.740234
889,512,120667,235.677734
890,512,114083,222.818359
891,512,112000,218.750000
892,512,174958,341.714844
893,512,169375,330.810547
894,512,169292,330.648438
895,512,141292,275.960938
896,512,128583,251.138672
897,512,122083,238.443359
898,512,130292,254.476562
899,512,145000,283.203125
900,512,133209,260.173828
901,512,144208,281.656250
902,512,140292,274.007812
903,512,148791,290.607422
904,512,148084,289.226562
905,512,146916,286.945312
906,512,157333,307.291016
907,512,135583,264.810547
908,512,133667,261.068359
909,512,129416,252.765625
910,512,140209,273.845703
911,512,131209,256.267578
912,512,134583,262.857422
913,512,126583,247.232422
914,512,124459,243.083984
915,512,129084,252.117188
916,512,124166,242.511719
917,512,121750,237.792969
918,512,128667,251.302734
919,512,122500,239.257812
920,512,120416,235.187500
921,512,128000,250.000000
922,512,120792,235.921875
923,512,121000,236.328125
924,512,122375,239.013672
925,512,115417,225.423828
926,512,115834,226.238281
927,512,124458,243.082031
928,512,116792,228.109375
929,512,115333,225.259766
930,512,125750,245.605469
931,512,117209,228.923828
932,512,118166,230.792969
933,512,116000,226.562500
934,512,115542,225.667969
935,512,118125,230.712891
936,512,116750,228.027344
937,512,113208,221.109375
938,512,115291,225.177734
939,512,114417,223.470703
940,512,114208,223.062500
941,512,113250,221.191406
942,512,112333,219.400391
943,512,117792,230.062500
944,512,113458,221.597656
945,512,110792,216.390625
946,512,114917,224.447266
947,512,116791,228.107422
948,512,116084,226.726562
