# Phase 4 raw batch samples. batch-normalized ns/update = elapsed_ns / batch_operations (a batch average, NOT a directly
# measured single-update latency). batch_operations is the ACTUAL op count of the batch: batch_size for every row except
# the final row when updates % batch_size is nonzero (a partial batch, which is EXCLUDED from every distribution
# metric in the summary).
# impl=map wl=C levels=1000000 updates=10000000 batch_size=512 seed=407715774446 partial_rows=1
sample_index,batch_operations,elapsed_ns,normalized_ns_per_update
951,512,37209,72.673828
952,512,38833,75.845703
953,512,39875,77.880859
954,512,40583,79.263672
955,512,37542,73.324219
956,512,36166,70.636719
957,512,40084,78.289062
958,512,39584,77.312500
959,512,36959,72.185547
960,512,36750,71.777344
961,512,37459,73.162109
962,512,37042,72.347656
963,512,37833,73.892578
964,512,35917,70.150391
965,512,38250,74.707031
966,512,35750,69.824219
967,512,41125,80.322266
968,512,39459,77.068359
969,512,37333,72.916016
970,512,37000,72.265625
971,512,38875,75.927734
972,512,36666,71.613281
973,512,38292,74.789062
974,512,36792,71.859375
975,512,42834,83.660156
976,512,38334,74.871094
977,512,36833,71.939453
978,512,36708,71.695312
979,512,35875,70.068359
980,512,36333,70.962891
981,512,38209,74.626953
982,512,36541,71.369141
983,512,36917,72.103516
984,512,36583,71.451172
985,512,36667,71.615234
986,512,36834,71.941406
987,512,35584,69.500000
988,512,38625,75.439453
989,512,37292,72.835938
990,512,37125,72.509766
991,512,38084,74.382812
992,512,37334,72.917969
993,512,38791,75.763672
994,512,38834,75.847656
995,512,38375,74.951172
996,512,36000,70.312500
997,512,39625,77.392578
998,512,35958,70.230469
999,512,37375,72.998047
1000,512,37041,72.345703
1001,512,37167,72.591797
1002,512,36958,72.183594
1003,512,35709,69.744141
1004,512,35250,68.847656
1005,512,36334,70.964844
1006,512,38041,74.298828
1007,512,37583,73.404297
1008,512,36750,71.777344
1009,512,38167,74.544922
1010,512,37000,72.265625
1011,512,36833,71.939453
1012,512,35750,69.824219
1013,512,35042,68.441406
1014,512,36875,72.021484
1015,512,35333,69.009766
1016,512,37209,72.673828
1017,512,39291,76.740234
1018,512,36250,70.800781
1019,512,38375,74.951172
1020,512,35125,68.603516
1021,512,39542,77.230469
1022,512,43083,84.146484
1023,512,40458,79.019531
1024,512,39917,77.962891
1025,512,38125,74.462891
1026,512,37666,73.566406
1027,512,36417,71.126953
1028,512,38375,74.951172
1029,512,36792,71.859375
1030,512,36500,71.289062
1031,512,37291,72.833984
1032,512,39000,76.171875
1033,512,37958,74.136719
1034,512,37000,72.265625
1035,512,38125,74.462891
1036,512,39250,76.660156
1037,512,38083,74.380859
1038,512,36584,71.453125
1039,512,36750,71.777344
1040,512,37667,73.568359
1041,512,36166,70.636719
1042,512,37292,72.835938
1043,512,36333,70.962891
1044,512,37834,73.894531
1045,512,37042,72.347656
1046,512,40458,79.019531
1047,512,37000,72.265625
1048,512,37792,73.812500
1049,512,36584,71.453125
1050,512,38167,74.544922
1051,512,38167,74.544922
1052,512,37583,73.404297
1053,512,37500,73.242188
1054,512,38042,74.300781
